folder,file_name,full_path,sample_rate,duration_sec,channels,bit_depth
female_2,Dataset_Female_2_0351.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0351.wav,48000,9.184,1,24
female_2,Dataset_Female_2_0352.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0352.wav,48000,10.68666667,1,24
female_2,Dataset_Female_2_0353.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0353.wav,48000,10.88266667,1,24
female_2,Dataset_Female_2_0354.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0354.wav,48000,10.74266667,1,24
female_2,Dataset_Female_2_0355.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0355.wav,48000,10.612,1,24
female_2,Dataset_Female_2_0356.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0356.wav,48000,4.517333333,1,24
female_2,Dataset_Female_2_0357.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0357.wav,48000,10.56533333,1,24
female_2,Dataset_Female_2_0358.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0358.wav,48000,10.37866667,1,24
female_2,Dataset_Female_2_0359.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0359.wav,48000,10.01466667,1,24
female_2,Dataset_Female_2_036.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_036.wav,48000,10.13333333,1,24
female_2,Dataset_Female_2_0360.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0360.wav,48000,9.958666667,1,24
female_2,Dataset_Female_2_0361.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0361.wav,48000,10.01466667,1,24
female_2,Dataset_Female_2_0362.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0362.wav,48000,10.11733333,1,24
female_2,Dataset_Female_2_0363.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0363.wav,48000,9.986666667,1,24
female_2,Dataset_Female_2_0364.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0364.wav,48000,7.942666667,1,24
female_2,Dataset_Female_2_0365.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0365.wav,48000,10.42533333,1,24
female_2,Dataset_Female_2_0366.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0366.wav,48000,9.566666667,1,24
female_2,Dataset_Female_2_0367.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0367.wav,48000,10.43466667,1,24
female_2,Dataset_Female_2_0368.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0368.wav,48000,9.856,1,24
female_2,Dataset_Female_2_0369.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0369.wav,48000,10.14533333,1,24
female_2,Dataset_Female_2_037.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_037.wav,48000,10.00533333,1,24
female_2,Dataset_Female_2_0370.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0370.wav,48000,10.32266667,1,24
female_2,Dataset_Female_2_0371.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0371.wav,48000,4.405333333,1,24
female_2,Dataset_Female_2_0372.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0372.wav,48000,10.92,1,24
female_2,Dataset_Female_2_0373.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0373.wav,48000,4.601333333,1,24
female_2,Dataset_Female_2_0374.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0374.wav,48000,9.949333333,1,24
female_2,Dataset_Female_2_0375.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0375.wav,48000,9.809333333,1,24
female_2,Dataset_Female_2_0376.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0376.wav,48000,6.58,1,24
female_2,Dataset_Female_2_0377.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0377.wav,48000,9.884,1,24
female_2,Dataset_Female_2_0378.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0378.wav,48000,10.31333333,1,24
female_2,Dataset_Female_2_0379.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0379.wav,48000,10.46266667,1,24
female_2,Dataset_Female_2_038.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_038.wav,48000,4.021333333,1,24
female_2,Dataset_Female_2_0380.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0380.wav,48000,9.8,1,24
female_2,Dataset_Female_2_0381.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0381.wav,48000,10.20133333,1,24
female_2,Dataset_Female_2_0382.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0382.wav,48000,9.856,1,24
female_2,Dataset_Female_2_0383.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0383.wav,48000,8.493333333,1,24
female_2,Dataset_Female_2_0384.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0384.wav,48000,10.08933333,1,24
female_2,Dataset_Female_2_0385.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0385.wav,48000,9.66,1,24
female_2,Dataset_Female_2_0386.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0386.wav,48000,9.538666667,1,24
female_2,Dataset_Female_2_0387.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0387.wav,48000,10.752,1,24
female_2,Dataset_Female_2_0388.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0388.wav,48000,3.546666667,1,24
female_2,Dataset_Female_2_0389.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0389.wav,48000,10.37866667,1,24
female_2,Dataset_Female_2_039.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_039.wav,48000,4.224,1,24
female_2,Dataset_Female_2_0390.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0390.wav,48000,10.472,1,24
female_2,Dataset_Female_2_0391.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0391.wav,48000,10.724,1,24
female_2,Dataset_Female_2_0392.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0392.wav,48000,10.35066667,1,24
female_2,Dataset_Female_2_0393.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0393.wav,48000,9.865333333,1,24
female_2,Dataset_Female_2_0394.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0394.wav,48000,10.08933333,1,24
female_2,Dataset_Female_2_0395.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0395.wav,48000,10.65866667,1,24
female_2,Dataset_Female_2_0396.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0396.wav,48000,8.988,1,24
female_2,Dataset_Female_2_0397.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0397.wav,48000,4.246666667,1,24
female_2,Dataset_Female_2_0398.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0398.wav,48000,10.07066667,1,24
female_2,Dataset_Female_2_0399.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0399.wav,48000,10.15466667,1,24
female_2,Dataset_Female_2_04.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_04.wav,48000,4.341333333,1,24
female_2,Dataset_Female_2_040.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_040.wav,48000,4.330666667,1,24
female_2,Dataset_Female_2_0400.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0400.wav,48000,9.669333333,1,24
female_2,Dataset_Female_2_0401.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0401.wav,48000,10.56533333,1,24
female_2,Dataset_Female_2_0402.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0402.wav,48000,6.962666667,1,24
female_2,Dataset_Female_2_0403.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0403.wav,48000,10.14533333,1,24
female_2,Dataset_Female_2_0404.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0404.wav,48000,10.052,1,24
female_2,Dataset_Female_2_0405.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0405.wav,48000,9.314666667,1,24
female_2,Dataset_Female_2_0406.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0406.wav,48000,9.772,1,24
female_2,Dataset_Female_2_0407.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0407.wav,48000,9.930666667,1,24
female_2,Dataset_Female_2_0408.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0408.wav,48000,10.39733333,1,24
female_2,Dataset_Female_2_0409.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0409.wav,48000,7.401333333,1,24
female_2,Dataset_Female_2_041.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_041.wav,48000,7.205333333,1,24
female_2,Dataset_Female_2_0410.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0410.wav,48000,4.498666667,1,24
female_2,Dataset_Female_2_0411.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0411.wav,48000,4.7775,1,24
female_2,Dataset_Female_2_0412.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0412.wav,48000,9.072,1,24
female_2,Dataset_Female_2_0413.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0413.wav,48000,9.370666667,1,24
female_2,Dataset_Female_2_0414.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0414.wav,48000,10.85466667,1,24
female_2,Dataset_Female_2_0415.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0415.wav,48000,9.986666667,1,24
female_2,Dataset_Female_2_0416.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0416.wav,48000,10.304,1,24
female_2,Dataset_Female_2_0417.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0417.wav,48000,10.78933333,1,24
female_2,Dataset_Female_2_0418.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0418.wav,48000,10.90133333,1,24
female_2,Dataset_Female_2_0419.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0419.wav,48000,10.63066667,1,24
female_2,Dataset_Female_2_042.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_042.wav,48000,10.04266667,1,24
female_2,Dataset_Female_2_0420.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0420.wav,48000,10.35066667,1,24
female_2,Dataset_Female_2_0421.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0421.wav,48000,6.981333333,1,24
female_2,Dataset_Female_2_0422.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0422.wav,48000,10.08,1,24
female_2,Dataset_Female_2_0423.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0423.wav,48000,10.81733333,1,24
female_2,Dataset_Female_2_0424.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0424.wav,48000,5.796,1,24
female_2,Dataset_Female_2_0425.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0425.wav,48000,3.808,1,24
female_2,Dataset_Female_2_0426.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0426.wav,48000,10.696,1,24
female_2,Dataset_Female_2_0427.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0427.wav,48000,5.030666667,1,24
female_2,Dataset_Female_2_0428.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0428.wav,48000,9.697333333,1,24
female_2,Dataset_Female_2_0429.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0429.wav,48000,10.07066667,1,24
female_2,Dataset_Female_2_043.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_043.wav,48000,4.592,1,24
female_2,Dataset_Female_2_0430.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0430.wav,48000,4.088,1,24
female_2,Dataset_Female_2_0431.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0431.wav,48000,10.34133333,1,24
female_2,Dataset_Female_2_0432.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0432.wav,48000,10.472,1,24
female_2,Dataset_Female_2_0433.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0433.wav,48000,10.78,1,24
female_2,Dataset_Female_2_0434.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0434.wav,48000,9.968,1,24
female_2,Dataset_Female_2_0435.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0435.wav,48000,8.241333333,1,24
female_2,Dataset_Female_2_0436.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0436.wav,48000,10.528,1,24
female_2,Dataset_Female_2_0437.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0437.wav,48000,10.836,1,24
female_2,Dataset_Female_2_0438.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0438.wav,48000,9.902666667,1,24
female_2,Dataset_Female_2_0439.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0439.wav,48000,10.06133333,1,24
female_2,Dataset_Female_2_044.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_044.wav,48000,9.202666667,1,24
female_2,Dataset_Female_2_0440.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0440.wav,48000,9.968,1,24
female_2,Dataset_Female_2_0441.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0441.wav,48000,9.753333333,1,24
female_2,Dataset_Female_2_0442.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0442.wav,48000,10.11733333,1,24
female_2,Dataset_Female_2_0443.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0443.wav,48000,10.85466667,1,24
female_2,Dataset_Female_2_0444.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0444.wav,48000,9.006666667,1,24
female_2,Dataset_Female_2_0445.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0445.wav,48000,4.022666667,1,24
female_2,Dataset_Female_2_0446.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0446.wav,48000,9.202666667,1,24
female_2,Dataset_Female_2_0447.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0447.wav,48000,10.28533333,1,24
female_2,Dataset_Female_2_0448.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0448.wav,48000,10.36,1,24
female_2,Dataset_Female_2_0449.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0449.wav,48000,10.43466667,1,24
female_2,Dataset_Female_2_045.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_045.wav,48000,10.65866667,1,24
female_2,Dataset_Female_2_0450.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0450.wav,48000,4.34,1,24
female_2,Dataset_Female_2_0451.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0451.wav,48000,9.52,1,24
female_2,Dataset_Female_2_0452.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0452.wav,48000,9.986666667,1,24
female_2,Dataset_Female_2_0453.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0453.wav,48000,9.912,1,24
female_2,Dataset_Female_2_0454.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0454.wav,48000,4.022666667,1,24
female_2,Dataset_Female_2_0455.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0455.wav,48000,7.14,1,24
female_2,Dataset_Female_2_0456.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0456.wav,48000,9.977333333,1,24
female_2,Dataset_Female_2_0457.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0457.wav,48000,9.828,1,24
female_2,Dataset_Female_2_0458.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0458.wav,48000,9.949333333,1,24
female_2,Dataset_Female_2_0459.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0459.wav,48000,9.006666667,1,24
female_2,Dataset_Female_2_046.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_046.wav,48000,10.07066667,1,24
female_2,Dataset_Female_2_0460.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0460.wav,48000,9.986666667,1,24
female_2,Dataset_Female_2_0461.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0461.wav,48000,10.00533333,1,24
female_2,Dataset_Female_2_0462.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0462.wav,48000,9.529333333,1,24
female_2,Dataset_Female_2_0463.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0463.wav,48000,9.8,1,24
female_2,Dataset_Female_2_0464.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0464.wav,48000,8.745333333,1,24
female_2,Dataset_Female_2_0465.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0465.wav,48000,4.778666667,1,24
female_2,Dataset_Female_2_0466.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0466.wav,48000,10.81733333,1,24
female_2,Dataset_Female_2_0467.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0467.wav,48000,10.332,1,24
female_2,Dataset_Female_2_0468.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0468.wav,48000,10.07066667,1,24
female_2,Dataset_Female_2_0469.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0469.wav,48000,10.08933333,1,24
female_2,Dataset_Female_2_047.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_047.wav,48000,5.096,1,24
female_2,Dataset_Female_2_0470.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0470.wav,48000,10.836,1,24
female_2,Dataset_Female_2_0471.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0471.wav,48000,10.612,1,24
female_2,Dataset_Female_2_0472.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0472.wav,48000,10.108,1,24
female_2,Dataset_Female_2_0473.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0473.wav,48000,10.12666667,1,24
female_2,Dataset_Female_2_0474.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0474.wav,48000,10.48133333,1,24
female_2,Dataset_Female_2_0475.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0475.wav,48000,9.912,1,24
female_2,Dataset_Female_2_0476.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0476.wav,48000,10.73333333,1,24
female_2,Dataset_Female_2_0477.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0477.wav,48000,10.584,1,24
female_2,Dataset_Female_2_0478.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0478.wav,48000,10.052,1,24
female_2,Dataset_Female_2_0479.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0479.wav,48000,9.529333333,1,24
female_2,Dataset_Female_2_048.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_048.wav,48000,7.382666667,1,24
female_2,Dataset_Female_2_0480.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0480.wav,48000,9.874666667,1,24
female_2,Dataset_Female_2_0481.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0481.wav,48000,10.81733333,1,24
female_2,Dataset_Female_2_0482.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0482.wav,48000,10.31333333,1,24
female_2,Dataset_Female_2_0483.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0483.wav,48000,10.17333333,1,24
female_2,Dataset_Female_2_0484.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0484.wav,48000,7.14,1,24
female_2,Dataset_Female_2_0485.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0485.wav,48000,10.01466667,1,24
female_2,Dataset_Female_2_0486.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0486.wav,48000,10.28533333,1,24
female_2,Dataset_Female_2_0487.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0487.wav,48000,9.202666667,1,24
female_2,Dataset_Female_2_0488.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0488.wav,48000,10.14533333,1,24
female_2,Dataset_Female_2_0489.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0489.wav,48000,5.32,1,24
female_2,Dataset_Female_2_049.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_049.wav,48000,9.594666667,1,24
female_2,Dataset_Female_2_0490.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0490.wav,48000,7.588,1,24
female_2,Dataset_Female_2_0491.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0491.wav,48000,9.576,1,24
female_2,Dataset_Female_2_0492.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0492.wav,48000,10.71466667,1,24
female_2,Dataset_Female_2_0493.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0493.wav,48000,4.834666667,1,24
female_2,Dataset_Female_2_0494.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0494.wav,48000,10.668,1,24
female_2,Dataset_Female_2_0495.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0495.wav,48000,10.17333333,1,24
female_2,Dataset_Female_2_0496.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0496.wav,48000,5.926666667,1,24
female_2,Dataset_Female_2_0497.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0497.wav,48000,10.11733333,1,24
female_2,Dataset_Female_2_0498.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0498.wav,48000,9.818666667,1,24
female_2,Dataset_Female_2_0499.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0499.wav,48000,10.59333333,1,24
female_2,Dataset_Female_2_05.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_05.wav,48000,3.914666667,1,24
female_2,Dataset_Female_2_050.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_050.wav,48000,4.648,1,24
female_2,Dataset_Female_2_0500.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0500.wav,48000,10.024,1,24
female_2,Dataset_Female_2_0501.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0501.wav,48000,9.921333333,1,24
female_2,Dataset_Female_2_0502.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0502.wav,48000,10.29466667,1,24
female_2,Dataset_Female_2_0503.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0503.wav,48000,9.996,1,24
female_2,Dataset_Female_2_0504.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0504.wav,48000,10.12666667,1,24
female_2,Dataset_Female_2_0505.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0505.wav,48000,9.52,1,24
female_2,Dataset_Female_2_0506.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0506.wav,48000,10.18266667,1,24
female_2,Dataset_Female_2_0507.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0507.wav,48000,10.444,1,24
female_2,Dataset_Female_2_0508.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0508.wav,48000,10.11733333,1,24
female_2,Dataset_Female_2_0509.wav,D:\AlterDubDatasets\female_2\Dataset_Female_2_0509.wav,48000,10.67733333,1,24
male_1,DSA2 1.wav,D:\AlterDubDatasets\male_1\DSA2 1.wav,48000,9.72,1,24
male_1,DSA2 10.wav,D:\AlterDubDatasets\male_1\DSA2 10.wav,48000,3.9375,1,24
male_1,DSA2 100.wav,D:\AlterDubDatasets\male_1\DSA2 100.wav,48000,9.99,1,24
male_1,DSA2 101.wav,D:\AlterDubDatasets\male_1\DSA2 101.wav,48000,9.81,1,24
male_1,DSA2 102.wav,D:\AlterDubDatasets\male_1\DSA2 102.wav,48000,3.51,1,24
male_1,DSA2 103.wav,D:\AlterDubDatasets\male_1\DSA2 103.wav,48000,4.26375,1,24
male_1,DSA2 104.wav,D:\AlterDubDatasets\male_1\DSA2 104.wav,48000,9.81,1,24
male_1,DSA2 105.wav,D:\AlterDubDatasets\male_1\DSA2 105.wav,48000,9.64125,1,24
male_1,DSA2 106.wav,D:\AlterDubDatasets\male_1\DSA2 106.wav,48000,9.52875,1,24
male_1,DSA2 107.wav,D:\AlterDubDatasets\male_1\DSA2 107.wav,48000,7.92,1,24
male_1,DSA2 108.wav,D:\AlterDubDatasets\male_1\DSA2 108.wav,48000,7.39125,1,24
male_1,DSA2 109.wav,D:\AlterDubDatasets\male_1\DSA2 109.wav,48000,10.00125,1,24
male_1,DSA2 11.wav,D:\AlterDubDatasets\male_1\DSA2 11.wav,48000,3.99375,1,24
male_1,DSA2 110.wav,D:\AlterDubDatasets\male_1\DSA2 110.wav,48000,9.225,1,24
male_1,DSA2 111.wav,D:\AlterDubDatasets\male_1\DSA2 111.wav,48000,4.03875,1,24
male_1,DSA2 112.wav,D:\AlterDubDatasets\male_1\DSA2 112.wav,48000,10.035,1,24
male_1,DSA2 113.wav,D:\AlterDubDatasets\male_1\DSA2 113.wav,48000,9.18,1,24
male_1,DSA2 114.wav,D:\AlterDubDatasets\male_1\DSA2 114.wav,48000,10.00125,1,24
male_1,DSA2 115.wav,D:\AlterDubDatasets\male_1\DSA2 115.wav,48000,9.97875,1,24
male_1,DSA2 116.wav,D:\AlterDubDatasets\male_1\DSA2 116.wav,48000,7.3125,1,24
male_1,DSA2 117.wav,D:\AlterDubDatasets\male_1\DSA2 117.wav,48000,4.28625,1,24
male_1,DSA2 118.wav,D:\AlterDubDatasets\male_1\DSA2 118.wav,48000,8.505,1,24
male_1,DSA2 119.wav,D:\AlterDubDatasets\male_1\DSA2 119.wav,48000,9.6525,1,24
male_1,DSA2 12.wav,D:\AlterDubDatasets\male_1\DSA2 12.wav,48000,3.96,1,24
male_1,DSA2 120.wav,D:\AlterDubDatasets\male_1\DSA2 120.wav,48000,8.92125,1,24
male_1,DSA2 121.wav,D:\AlterDubDatasets\male_1\DSA2 121.wav,48000,9.77625,1,24
male_1,DSA2 122.wav,D:\AlterDubDatasets\male_1\DSA2 122.wav,48000,4.06125,1,24
male_1,DSA2 123.wav,D:\AlterDubDatasets\male_1\DSA2 123.wav,48000,8.7975,1,24
male_1,DSA2 124.wav,D:\AlterDubDatasets\male_1\DSA2 124.wav,48000,9.93375,1,24
male_1,DSA2 125.wav,D:\AlterDubDatasets\male_1\DSA2 125.wav,48000,9.9675,1,24
male_1,DSA2 126.wav,D:\AlterDubDatasets\male_1\DSA2 126.wav,48000,9.99,1,24
male_1,DSA2 127.wav,D:\AlterDubDatasets\male_1\DSA2 127.wav,48000,9.63,1,24
male_1,DSA2 128.wav,D:\AlterDubDatasets\male_1\DSA2 128.wav,48000,9.624375,1,24
male_1,DSA2 129.wav,D:\AlterDubDatasets\male_1\DSA2 129.wav,48000,9.8325,1,24
male_1,DSA2 13.wav,D:\AlterDubDatasets\male_1\DSA2 13.wav,48000,3.9825,1,24
male_1,DSA2 130.wav,D:\AlterDubDatasets\male_1\DSA2 130.wav,48000,3.56625,1,24
male_1,DSA2 131.wav,D:\AlterDubDatasets\male_1\DSA2 131.wav,48000,3.155625,1,24
male_1,DSA2 132.wav,D:\AlterDubDatasets\male_1\DSA2 132.wav,48000,9.855,1,24
male_1,DSA2 133.wav,D:\AlterDubDatasets\male_1\DSA2 133.wav,48000,9.4275,1,24
male_1,DSA2 134.wav,D:\AlterDubDatasets\male_1\DSA2 134.wav,48000,9.8325,1,24
male_1,DSA2 135.wav,D:\AlterDubDatasets\male_1\DSA2 135.wav,48000,9.7875,1,24
male_1,DSA2 136.wav,D:\AlterDubDatasets\male_1\DSA2 136.wav,48000,10.0575,1,24
male_1,DSA2 137.wav,D:\AlterDubDatasets\male_1\DSA2 137.wav,48000,3.555,1,24
male_1,DSA2 138.wav,D:\AlterDubDatasets\male_1\DSA2 138.wav,48000,9.8325,1,24
male_1,DSA2 139.wav,D:\AlterDubDatasets\male_1\DSA2 139.wav,48000,10.035,1,24
male_1,DSA2 14.wav,D:\AlterDubDatasets\male_1\DSA2 14.wav,48000,3.70125,1,24
male_1,DSA2 140.wav,D:\AlterDubDatasets\male_1\DSA2 140.wav,48000,9.855,1,24
