utt_id,speaker_id,speaker_index,wav_path,mel_path,pitch_path,n_frames,duration_sec
spk_f1_000549,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000549.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000549.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000549.npy,229,1.145
spk_f1_000550,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000550.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000550.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000550.npy,325,1.625
spk_f1_000551,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000551.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000551.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000551.npy,479,2.395
spk_f1_000552,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000552.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000552.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000552.npy,619,3.095
spk_f1_000553,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000553.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000553.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000553.npy,357,1.785
spk_f1_000554,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000554.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000554.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000554.npy,280,1.400
spk_f1_000555,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000555.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000555.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000555.npy,363,1.815
spk_f1_000556,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000556.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000556.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000556.npy,235,1.175
spk_f1_000557,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000557.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000557.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000557.npy,216,1.080
spk_f1_000558,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000558.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000558.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000558.npy,415,2.075
spk_f1_000559,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000559.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000559.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000559.npy,248,1.240
spk_f1_000560,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000560.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000560.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000560.npy,523,2.615
spk_f1_000561,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000561.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000561.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000561.npy,216,1.080
spk_f1_000562,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000562.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000562.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000562.npy,415,2.075
spk_f1_000563,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000563.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000563.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000563.npy,344,1.720
spk_f1_000564,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000564.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000564.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000564.npy,466,2.330
spk_f1_000565,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000565.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000565.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000565.npy,255,1.275
spk_f1_000566,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000566.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000566.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000566.npy,523,2.615
spk_f1_000567,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000567.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000567.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000567.npy,402,2.010
spk_f1_000568,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000568.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000568.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000568.npy,325,1.625
spk_f1_000569,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000569.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000569.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000569.npy,555,2.775
spk_f1_000570,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000570.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000570.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000570.npy,357,1.785
spk_f1_000571,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000571.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000571.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000571.npy,293,1.465
spk_f1_000572,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000572.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000572.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000572.npy,248,1.240
spk_f1_000573,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000573.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000573.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000573.npy,319,1.595
spk_f1_000574,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000574.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000574.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000574.npy,357,1.785
spk_f1_000575,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000575.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000575.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000575.npy,344,1.720
spk_f1_000576,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000576.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000576.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000576.npy,287,1.435
spk_f1_000577,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000577.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000577.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000577.npy,421,2.105
spk_f1_000578,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000578.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000578.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000578.npy,402,2.010
spk_f1_000579,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000579.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000579.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000579.npy,568,2.840
spk_f1_000580,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000580.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000580.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000580.npy,402,2.010
spk_f1_000581,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000581.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000581.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000581.npy,248,1.240
spk_f1_000582,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000582.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000582.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000582.npy,287,1.435
spk_f1_000583,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000583.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000583.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000583.npy,421,2.105
spk_f1_000584,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000584.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000584.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000584.npy,427,2.135
spk_f1_000585,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000585.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000585.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000585.npy,203,1.015
spk_f1_000586,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000586.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000586.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000586.npy,312,1.560
spk_f1_000587,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000587.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000587.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000587.npy,203,1.015
spk_f1_000588,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000588.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000588.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000588.npy,498,2.490
spk_f1_000589,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000589.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000589.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000589.npy,299,1.495
spk_f1_000590,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000590.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000590.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000590.npy,344,1.720
spk_f1_000591,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000591.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000591.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000591.npy,306,1.530
spk_f1_000592,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000592.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000592.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000592.npy,485,2.425
spk_f1_000593,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000593.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000593.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000593.npy,421,2.105
spk_f1_000594,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000594.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000594.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000594.npy,325,1.625
spk_f1_000595,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000595.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000595.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000595.npy,287,1.435
spk_f1_000596,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000596.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000596.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000596.npy,395,1.975
spk_f1_000597,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000597.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000597.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000597.npy,459,2.295
spk_f1_000598,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000598.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000598.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000598.npy,357,1.785
spk_f1_000599,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000599.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000599.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000599.npy,421,2.105
spk_f1_000600,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000600.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000600.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000600.npy,293,1.465
spk_f1_000601,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000601.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000601.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000601.npy,242,1.210
spk_f1_000602,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000602.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000602.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000602.npy,216,1.080
spk_f1_000603,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000603.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000603.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000603.npy,363,1.815
spk_f1_000604,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000604.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000604.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000604.npy,479,2.395
spk_f1_000605,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000605.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000605.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000605.npy,427,2.135
spk_f1_000606,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000606.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000606.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000606.npy,408,2.040
spk_f1_000607,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000607.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000607.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000607.npy,216,1.080
spk_f1_000608,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000608.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000608.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000608.npy,568,2.840
spk_f1_000609,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000609.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000609.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000609.npy,255,1.275
spk_f1_000610,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000610.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000610.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000610.npy,235,1.175
spk_f1_000611,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000611.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000611.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000611.npy,287,1.435
spk_f1_000612,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000612.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000612.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000612.npy,235,1.175
spk_f1_000613,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000613.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000613.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000613.npy,383,1.915
spk_f1_000614,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000614.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000614.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000614.npy,325,1.625
spk_f1_000615,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000615.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000615.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000615.npy,504,2.520
spk_f1_000616,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000616.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000616.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000616.npy,331,1.655
spk_f1_000617,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000617.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000617.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000617.npy,203,1.015
spk_f1_000618,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000618.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000618.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000618.npy,338,1.690
spk_f1_000619,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000619.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000619.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000619.npy,216,1.080
spk_f1_000620,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000620.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000620.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000620.npy,248,1.240
spk_f1_000621,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000621.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000621.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000621.npy,479,2.395
spk_f1_000622,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000622.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000622.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000622.npy,203,1.015
spk_f1_000623,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000623.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000623.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000623.npy,261,1.305
spk_f1_000624,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000624.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000624.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000624.npy,325,1.625
spk_f1_000625,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000625.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000625.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000625.npy,229,1.145
spk_f1_000626,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000626.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000626.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000626.npy,216,1.080
spk_f1_000627,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000627.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000627.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000627.npy,242,1.210
spk_f1_000628,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000628.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000628.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000628.npy,210,1.050
spk_f1_000629,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000629.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000629.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000629.npy,319,1.595
spk_f1_000630,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000630.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000630.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000630.npy,402,2.010
spk_f1_000631,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000631.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000631.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000631.npy,242,1.210
spk_f1_000632,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000632.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000632.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000632.npy,293,1.465
spk_f1_000633,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000633.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000633.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000633.npy,376,1.880
spk_f1_000634,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000634.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000634.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000634.npy,440,2.200
spk_f1_000635,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000635.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000635.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000635.npy,216,1.080
spk_f1_000636,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000636.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000636.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000636.npy,293,1.465
spk_f1_000637,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000637.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000637.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000637.npy,325,1.625
spk_f1_000638,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000638.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000638.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000638.npy,255,1.275
spk_f1_000639,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000639.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000639.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000639.npy,319,1.595
spk_f1_000640,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000640.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000640.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000640.npy,255,1.275
spk_f1_000641,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000641.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000641.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000641.npy,261,1.305
spk_f1_000642,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000642.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000642.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000642.npy,357,1.785
spk_f1_000643,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000643.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000643.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000643.npy,267,1.335
spk_f1_000644,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000644.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000644.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000644.npy,280,1.400
spk_f1_000645,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000645.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000645.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000645.npy,459,2.295
spk_f1_000646,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000646.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000646.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000646.npy,395,1.975
spk_f1_000647,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000647.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000647.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000647.npy,274,1.370
spk_f1_000648,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000648.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000648.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000648.npy,543,2.715
spk_f1_000649,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000649.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000649.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000649.npy,370,1.850
spk_f1_000650,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000650.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000650.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000650.npy,203,1.015
spk_f1_000651,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000651.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000651.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000651.npy,255,1.275
spk_f1_000652,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000652.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000652.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000652.npy,203,1.015
spk_f1_000653,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000653.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000653.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000653.npy,447,2.235
spk_f1_000654,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000654.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000654.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000654.npy,223,1.115
spk_f1_000655,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000655.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000655.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000655.npy,344,1.720
spk_f1_000656,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000656.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000656.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000656.npy,325,1.625
spk_f1_000657,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000657.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000657.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000657.npy,389,1.945
spk_f1_000658,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000658.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000658.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000658.npy,421,2.105
spk_f1_000659,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000659.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000659.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000659.npy,472,2.360
spk_f1_000660,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000660.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000660.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000660.npy,344,1.720
spk_f1_000661,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000661.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000661.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000661.npy,395,1.975
spk_f1_000662,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000662.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000662.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000662.npy,402,2.010
spk_f1_000663,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000663.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000663.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000663.npy,235,1.175
spk_f1_000664,spk_f1,0,module3_dataset/data/cleaned/spk_f1/spk_f1_000664.wav,module3_dataset/data/features/spk_f1/mel/spk_f1_000664.npy,module3_dataset/data/features/spk_f1/pitch/spk_f1_000664.npy,408,2.040
